serial,fsr,emg
8277,0,1607
8278,0,1571
8279,0,1598
8280,0,1589
8281,0,1610
8282,0,1583
8283,0,1605
8284,0,1599
8285,0,1600
8286,0,1590
8287,0,1619
8288,0,1611
8289,0,1605
8290,0,1575
8291,0,1603
8292,0,1606
8293,0,1599
8294,0,1595
8295,0,1616
8296,0,1570
8297,0,1594
8298,0,1593
8299,0,1600
8300,0,1589
8301,0,1619
8302,0,1601
8303,0,1615
8304,0,1601
8305,0,1629
8306,0,1600
8307,0,1620
8308,0,1602
8309,0,1629
8310,0,1621
8311,0,1632
8312,0,1626
8313,0,1607
8314,0,1609
8315,0,1616
8316,0,1600
8317,0,1609
8318,0,1584
8319,0,1591
8320,0,1600
8321,0,1627
8322,0,1601
8323,0,1613
8324,0,1598
8325,0,1616
8326,0,1590
8327,0,1595
8328,0,1585
8329,0,1599
8330,0,1600
8331,0,1603
8332,0,1607
8333,0,1614
8334,0,1616
8335,0,1616
8336,0,1645
8337,0,1661
8338,0,1684
8339,0,1733
8340,108,1884
8341,300,2013
8342,450,2214
8343,1035,2253
8344,1194,2377
8345,1357,2382
8346,1552,2543
8347,1703,2579
8348,1835,2652
8349,2005,2624
8350,2061,2694
8351,2128,2640
8352,2217,2689
8353,2267,2624
8354,2297,2681
8355,2304,2631
8356,2331,2646
8357,2363,2607
8358,2421,2672
8359,2459,2607
8360,2469,2656
8361,2515,2687
8362,2595,2740
8363,2635,2658
8364,2694,2673
8365,2717,2594
8366,2747,2631
8367,2763,2608
8368,2767,2708
8369,2814,2655
8370,2848,2702
8371,2864,2665
8372,2875,2751
8373,2883,2646
8374,2895,2666
8375,2908,2615
8376,2910,2725
8377,2913,2705
8378,2906,2694
8379,2908,2678
8380,2890,2687
8381,2871,2683
8382,2819,2723
8383,2870,2639
8384,2885,2658
8385,2896,2646
8386,2896,2672
8387,2896,2594
8388,2895,2549
8389,2899,2501
8390,2896,2549
8391,2894,2559
8392,2897,2607
8393,2870,2594
8394,2871,2594
8395,2865,2549
8396,2865,2535
8397,2845,2587
8398,2843,2550
8399,2847,2559
8400,2859,2582
8401,2855,2591
8402,2857,2532
8403,2857,2557
8404,2833,2545
8405,2787,2593
8406,2736,2624
8407,2676,2658
8408,2675,2602
8409,2714,2654
8410,2743,2650
8411,2754,2638
8412,2764,2620
8413,2763,2689
8414,2747,2640
8415,2752,2725
8416,2758,2709
8417,2768,2779
8418,2770,2783
8419,2791,2835
8420,2812,2768
8421,2800,2842
8422,2774,2789
8423,2766,2869
8424,2770,2823
8425,2740,2935
8426,2715,2854
8427,2683,2915
8428,2673,2862
8429,2683,2922
8430,2715,2828
8431,2773,2893
8432,2806,2887
8433,2823,2998
8434,2839,3049
8435,2837,3175
8436,2832,3088
8437,2842,3237
8438,2831,3063
8439,2815,3103
8440,2791,2954
8441,2771,3010
8442,2675,2922
8443,2598,2987
8444,2352,2931
8445,2107,3011
8446,1979,2883
8447,1847,3013
8448,1680,2922
8449,1185,3051
8450,741,2941
8451,402,3008
8452,0,2954
8453,0,2992
8454,0,2845
8455,0,2857
8456,0,2759
8457,0,2653
8458,0,2406
8459,0,2330
8460,0,2176
8461,0,2119
8462,0,2022
8463,0,2026
8464,0,1931
8465,0,1904
8466,0,1885
8467,0,1884
8468,0,1839
8469,0,1845
8470,0,1824
8471,0,1830
8472,0,1834
8473,0,1827
8474,0,1797
8475,0,1813
8476,0,1805
8477,0,1803
8478,0,1765
8479,0,1781
8480,0,1741
8481,0,1635
8482,0,1555
8483,0,1551
8484,0,1542
8485,0,1587
8486,0,1781
8487,0,1889
8488,0,1939
8489,0,1961
8490,0,1991
8491,0,1975
8492,0,1988
8493,32,1955
8494,59,1997
8495,107,1963
8496,74,2005
8497,189,2033
8498,539,2175
8499,789,2186
8500,949,2245
8501,1056,2288
8502,1309,2340
8503,1459,2281
8504,1462,2333
8505,1462,2313
8506,1488,2365
8507,1554,2361
8508,1654,2368
8509,1722,2374
8510,1810,2377
8511,1951,2370
8512,2005,2366
8513,2070,2354
8514,2136,2338
8515,2192,2275
8516,2203,2279
8517,2217,2240
8518,2287,2260
8519,2405,2177
8520,2544,2256
8521,2585,2242
8522,2601,2351
8523,2645,2301
8524,2663,2369
8525,2705,2293
8526,2737,2349
8527,2757,2326
8528,2790,2439
8529,2801,2381
8530,2809,2415
8531,2832,2383
8532,2849,2511
8533,2886,2527
8534,2865,2449
8535,2853,2480
8536,2836,2480
8537,2858,2418
8538,2861,2343
8539,2836,2288
8540,2845,2239
8541,2841,2244
8542,2832,2272
8543,2834,2279
8544,2852,2351
8545,2858,2356
8546,2861,2331
8547,2851,2317
8548,2832,2374
8549,2799,2397
8550,2767,2323
8551,2721,2393
8552,2679,2407
8553,2669,2412
8554,2656,2432
8555,2656,2395
8556,2658,2354
8557,2661,2313
8558,2653,2358
8559,2652,2320
8560,2629,2302
8561,2618,2320
8562,2589,2282
8563,2608,2272
8564,2607,2239
8565,2620,2269
8566,2618,2223
8567,2602,2300
8568,2551,2230
8569,2501,2241
8570,2448,2243
8571,2395,2322
8572,2380,2448
8573,2352,2478
8574,2343,2423
8575,2337,2471
8576,2317,2479
8577,2263,2493
8578,2202,2423
8579,2047,2459
8580,1822,2425
8581,1280,2519
8582,896,2467
8583,151,2523
8584,0,2379
8585,0,2225
8586,0,2063
8587,0,1931
8588,0,1765
8589,0,1671
8590,0,1654
8591,0,1591
8592,0,1549
8593,0,1564
8594,0,1593
8595,0,1571
8596,0,1569
8597,0,1605
8598,0,1548
8599,0,1558
8600,0,1505
8601,0,1534
8602,0,1555
8603,0,1524
8604,0,1474
8605,0,1472
8606,0,1469
8607,0,1475
8608,0,1489
8609,0,1574
8610,0,1600
8611,0,1715
8612,0,1771
8613,0,1840
8614,0,1894
8615,48,2000
8616,78,2023
8617,209,2233
8618,756,2238
8619,863,2368
8620,1068,2345
8621,1291,2509
8622,1513,2480
8623,1717,2502
8624,1968,2465
8625,2042,2531
8626,2081,2463
8627,2118,2485
8628,2189,2479
8629,2313,2481
8630,2383,2469
8631,2435,2458
8632,2483,2459
8633,2509,2461
8634,2523,2497
8635,2547,2450
8636,2603,2459
8637,2641,2503
8638,2669,2519
8639,2682,2502
8640,2701,2594
8641,2703,2501
8642,2684,2486
8643,2691,2437
8644,2704,2421
8645,2678,2392
8646,2671,2412
8647,2688,2427
8648,2739,2401
8649,2768,2349
8650,2769,2362
8651,2769,2341
8652,2752,2365
8653,2739,2331
8654,2730,2363
8655,2726,2224
8656,2711,2358
8657,2736,2353
8658,2740,2384
8659,2748,2336
8660,2736,2358
8661,2726,2310
8662,2669,2378
8663,2655,2350
8664,2643,2384
8665,2634,2326
8666,2654,2419
8667,2665,2345
8668,2672,2450
8669,2685,2412
8670,2690,2421
8671,2695,2414
8672,2713,2434
8673,2717,2389
8674,2718,2452
8675,2709,2375
8676,2706,2438
8677,2665,2388
8678,2608,2435
8679,2551,2397
8680,2514,2475
8681,2354,2376
8682,2079,2458
8683,1689,2411
8684,1321,2434
8685,839,2405
8686,431,2469
8687,106,2420
8688,18,2439
8689,51,2355
8690,1,2314
8691,0,2194
8692,0,2151
8693,0,2036
8694,0,1974
8695,0,1825
8696,0,1750
8697,0,1648
8698,0,1601
8699,0,1567
8700,0,1547
8701,0,1499
8702,0,1505
8703,0,1460
8704,0,1456
8705,0,1429
8706,0,1462
8707,0,1454
8708,0,1443
8709,0,1408
8710,0,1417
8711,0,1423
8712,0,1392
8713,0,1403
8714,0,1434
8715,0,1426
8716,0,1435
8717,0,1503
8718,0,1568
8719,0,1610
8720,0,1633
8721,0,1641
8722,0,1651
8723,0,1741
8724,0,1802
8725,0,1938
8726,394,2000
8727,613,2106
8728,789,2221
8729,1023,2318
8730,1337,2363
8731,1437,2402
8732,1645,2416
8733,1718,2450
8734,1757,2430
8735,1831,2478
8736,1879,2405
8737,1997,2519
8738,2178,2482
8739,2269,2525
8740,2305,2467
8741,2367,2514
8742,2384,2491
8743,2431,2593
8744,2449,2523
8745,2453,2533
8746,2476,2435
8747,2492,2529
8748,2495,2471
8749,2525,2486
8750,2519,2410
8751,2492,2497
8752,2482,2483
8753,2473,2523
8754,2466,2461
8755,2480,2524
8756,2503,2501
8757,2503,2569
8758,2517,2538
8759,2541,2506
8760,2547,2415
8761,2538,2416
8762,2544,2365
8763,2553,2413
8764,2558,2394
8765,2557,2375
8766,2549,2342
8767,2543,2354
8768,2544,2352
8769,2486,2359
8770,2535,2224
8771,2547,2222
8772,2571,2209
8773,2576,2255
8774,2559,2235
8775,2529,2209
8776,2487,2305
8777,2463,2323
8778,2448,2223
8779,2368,2243
8780,2347,2189
8781,2322,2224
8782,2295,2256
8783,2282,2312
8784,2224,2244
8785,2192,2213
8786,2169,2221
8787,2035,2221
8788,1870,2269
8789,1747,2190
8790,1607,2159
8791,1501,2144
8792,1328,1999
8793,1121,1995
8794,1019,1985
8795,640,1954
8796,311,2054
8797,0,2074
8798,0,2010
8799,0,2031
8800,0,1998
8801,0,1948
8802,0,1874
8803,0,1895
8804,0,1838
8805,0,1815
8806,0,1872
8807,0,1818
8808,0,1843
8809,0,1806
8810,0,1738
8811,0,1687
8812,0,1650
8813,0,1645
8814,0,1599
8815,0,1605
8816,0,1585
8817,0,1535
8818,0,1584
8819,0,1566
8820,0,1663
8821,0,1729
8822,0,1693
8823,0,1649
8824,0,1643
8825,0,1535
8826,0,1669
8827,0,1687
8828,0,1627
8829,0,1601
8830,0,1588
8831,0,1535
8832,0,1571
8833,0,1559
8834,0,1567
8835,0,1562
8836,0,1637
8837,0,1638
8838,0,1613
8839,0,1563
8840,0,1598
8841,0,1618
8842,0,1685
8843,0,1606
8844,0,1529
8845,0,1602
8846,0,1601
8847,0,1533
8848,0,1574
8849,0,1598
8850,0,1722
8851,0,1648
8852,0,1599
8853,0,1552
8854,0,1563
8855,0,1474
8856,0,1493
8857,0,1569
8858,0,1605
8859,0,1563
8860,0,1511
8861,0,1530
8862,0,1522
8863,0,1535
8864,0,1488
8865,0,1481
8866,0,1515
8867,0,1461
8868,0,1493
8869,0,1467
8870,0,1527
8871,0,1558
8872,0,1520
8873,0,1581
8874,0,1522
8875,0,1551
8876,0,1603
8877,0,1583
8878,0,1522
8879,0,1639
8880,0,1647
8881,0,1668
8882,0,1611
8883,0,1633
8884,0,1549
8885,0,1568
8886,0,1571
8887,0,1534
8888,0,1549
8889,0,1535
8890,0,1553
8891,0,1514
8892,0,1574
8893,0,1631
8894,0,1584
8895,0,1588
8896,0,1680
8897,0,1618
8898,0,1632
8899,0,1519
8900,0,1493
8901,0,1472
8902,0,1520
8903,0,1546
8904,0,1472
8905,0,1436
8906,0,1470
8907,0,1578
8908,0,1610
8909,0,1627
8910,0,1631
8911,0,1641
8912,0,1616
8913,0,1604
8914,0,1777
8915,0,1643
8916,0,1565
8917,0,1635
8918,0,1558
8919,0,1575
8920,0,1520
8921,0,1534
8922,0,1583
8923,0,1499
8924,0,1440
8925,0,1395
8926,0,1345
8927,0,1345
8928,0,1335
8929,0,1360
8930,0,1353
8931,0,1430
8932,0,1445
8933,0,1473
8934,0,1429
8935,0,1440
8936,0,1427
8937,0,1457
8938,0,1483
8939,0,1515
8940,0,1495
8941,0,1551
8942,0,1553
8943,43,1614
8944,0,1716
8945,158,1821
8946,245,1812
8947,554,1891
8948,597,1993
8949,586,2112
8950,877,2087
8951,1189,2098
8952,1402,2082
8953,1824,2113
8954,2019,2128
8955,2139,2192
8956,2315,2169
8957,2368,2187
8958,2478,2163
8959,2557,2140
8960,2609,2139
8961,2642,2128
8962,2668,2213
8963,2704,2157
8964,2726,2183
8965,2736,2166
8966,2750,2182
8967,2772,2190
8968,2783,2134
8969,2791,2042
8970,2782,2082
8971,2767,2091
8972,2763,2000
8973,2737,2003
8974,2707,2018
8975,2699,2019
8976,2689,2043
8977,2655,2019
8978,2661,2003
8979,2646,2029
8980,2663,2075
8981,2704,2029
8982,2768,2062
8983,2822,2007
8984,2851,1927
8985,2859,1917
8986,2843,1879
8987,2857,1849
8988,2876,1890
8989,2882,1841
8990,2896,1783
8991,2906,1819
8992,2928,1708
8993,2924,1639
8994,2992,1681
8995,2907,1701
8996,2902,1734
8997,2899,1723
8998,2911,1707
8999,2926,1666
9000,2931,1779
9001,2933,1715
9002,2930,1682
9003,2881,1728
9004,2832,1781
9005,2769,1808
9006,2646,1742
9007,2512,1776
9008,2446,1739
9009,2350,1667
9010,2265,1697
9011,2009,1665
9012,1812,1823
9013,1761,1738
9014,1650,1742
9015,1424,1723
9016,1159,1719
9017,1058,1605
9018,833,1603
9019,644,1611
9020,289,1620
9021,16,1697
9022,0,1621
9023,0,1553
9024,0,1632
9025,0,1574
9026,0,1614
9027,0,1570
9028,0,1488
9029,0,1411
9030,0,1393
9031,0,1377
9032,0,1346
9033,0,1313
9034,0,1302
9035,0,1265
9036,0,1290
9037,0,1359
9038,0,1402
9039,0,1447
9040,0,1625
9041,0,1733
9042,0,1883
9043,0,1973
9044,0,2047
9045,0,2058
9046,0,2149
9047,0,2186
9048,0,2210
9049,0,2201
9050,0,2225
9051,0,2173
9052,0,2160
9053,0,2157
9054,0,2183
9055,0,2150
9056,0,2157
9057,0,2171
9058,0,2186
9059,0,2224
9060,0,2230
9061,0,2239
9062,0,2211
9063,0,2198
9064,0,2176
9065,0,2135
9066,0,2087
9067,0,2036
9068,0,2039
9069,0,2033
9070,0,2045
9071,0,2090
9072,0,2137
9073,0,2195
9074,0,2207
9075,0,2281
9076,0,2244
9077,0,2304
9078,0,2282
9079,0,2352
9080,0,2294
9081,0,2349
9082,0,2304
9083,0,2349
9084,0,2318
9085,0,2326
9086,224,2331
9087,656,2429
9088,1090,2437
9089,1607,2494
9090,1947,2384
9091,2162,2425
9092,2206,2375
9093,2217,2554
9094,2300,2619
9095,2391,2650
9096,2479,2607
9097,2582,2668
9098,2646,2543
9099,2701,2609
9100,2741,2585
9101,2752,2594
9102,2755,2533
9103,2754,2583
9104,2740,2455
9105,2736,2554
9106,2750,2471
9107,2768,2477
9108,2795,2384
9109,2805,2463
9110,2806,2418
9111,2834,2446
9112,2850,2423
9113,2834,2413
9114,2795,2354
9115,2769,2427
9116,2746,2373
9117,2752,2385
9118,2779,2363
9119,2810,2435
9120,2830,2369
9121,2830,2342
9122,2826,2323
9123,2755,2329
9124,2641,2304
9125,2656,2288
9126,2666,2367
9127,2678,2419
9128,2692,2368
9129,2720,2384
9130,2737,2406
9131,2737,2428
9132,2711,2375
9133,2704,2375
9134,2647,2311
9135,2590,2262
9136,2575,2282
9137,2581,2306
9138,2607,2298
9139,2620,2257
9140,2627,2289
9141,2643,2206
9142,2701,2124
9143,2739,2142
9144,2760,2110
9145,2759,2132
9146,2759,2156
9147,2771,2143
9148,2771,2167
9149,2774,2174
9150,2784,2129
9151,2764,2154
9152,2768,2115
9153,2765,2064
9154,2747,2129
9155,2711,2142
9156,2671,2140
9157,2467,2159
9158,2428,2201
9159,2432,2160
9160,2478,2181
9161,2525,2160
9162,2550,2139
9163,2569,2169
9164,2545,2181
9165,2514,2127
9166,2479,2193
9167,2411,2246
9168,2407,2268
9169,2432,2177
9170,2474,2160
9171,2538,2125
9172,2537,2138
9173,2523,2125
9174,2464,2149
9175,2406,2138
9176,2327,2130
9177,2135,2138
9178,1846,2192
9179,1567,2192
9180,1429,2351
9181,1183,2367
9182,880,2377
9183,368,2256
9184,9,2259
9185,0,2293
9186,0,2157
9187,0,2042
9188,0,2063
9189,0,2159
9190,0,2117
9191,0,2116
9192,0,2053
9193,0,2013
9194,0,1968
9195,0,1931
9196,0,1970
9197,0,1967
9198,0,1951
9199,0,1913
9200,0,2109
9201,0,2046
9202,0,2053
9203,0,2026
9204,0,2016
9205,0,2055
9206,0,2032
9207,0,2036
9208,0,2046
9209,0,2148
9210,0,2077
9211,0,2062
9212,0,2055
9213,0,2002
9214,0,2039
9215,0,1968
9216,0,2038
9217,0,1993
9218,0,2114
9219,0,1981
9220,0,2041
9221,0,2103
9222,0,2035
9223,0,1994
9224,0,2067
9225,0,1967
9226,0,2054
9227,0,2101
9228,0,2086
9229,0,2000
9230,0,1977
9231,0,1967
9232,0,2037
9233,0,1995
9234,0,2097
9235,0,2069
9236,0,2155
9237,0,2107
9238,0,2075
9239,0,2096
9240,0,2063
9241,0,2028
9242,0,2018
9243,0,2000
9244,0,2101
9245,0,2035
9246,0,2064
9247,0,2091
9248,0,2021
9249,0,1955
9250,0,1998
9251,0,1955
9252,0,1968
9253,0,2015
9254,0,1935
9255,0,1935
9256,0,1891
9257,0,1887
9258,0,1904
9259,0,1877
9260,0,1835
9261,0,1842
9262,0,1840
9263,0,1826
9264,0,1819
9265,0,1850
9266,0,1794
9267,0,1852
9268,0,1857
9269,0,1936
9270,0,1943
9271,0,2024
9272,0,2047
9273,0,2194
9274,0,2307
9275,0,2384
9276,0,2275
9277,0,2203
9278,0,2122
9279,0,2082
9280,0,2005
9281,0,2023
9282,0,1990
9283,0,2055
9284,0,2091
9285,0,2182
9286,0,2169
9287,0,2255
9288,0,2256
9289,0,2337
9290,0,2283
9291,0,2320
9292,0,2297
9293,0,2313
9294,0,2251
9295,0,2295
9296,0,2241
9297,0,2275
9298,0,2197
9299,0,2258
9300,0,2227
9301,0,2293
9302,550,2404
9303,1209,2475
9304,1557,2277
9305,1521,2320
9306,1686,2381
9307,1847,2503
9308,1974,2454
9309,2205,2448
9310,2391,2353
9311,2486,2374
9312,2559,2362
9313,2618,2342
9314,2683,2321
9315,2754,2391
9316,2807,2259
9317,2817,2309
9318,2814,2323
9319,2800,2298
9320,2815,2365
9321,2834,2480
9322,2873,2435
9323,2882,2421
9324,2895,2373
9325,2884,2351
9326,2851,2359
9327,2848,2329
9328,2872,2362
9329,2887,2403
9330,2897,2353
9331,2912,2374
9332,2910,2313
9333,2899,2325
9334,2906,2277
9335,2903,2250
9336,2899,2315
9337,2899,2295
9338,2919,2321
9339,2928,2330
9340,2931,2353
9341,2941,2311
9342,2941,2259
9343,2932,2279
9344,2960,2261
9345,2960,2317
9346,2946,2311
9347,2915,2277
9348,2877,2259
9349,2857,2224
9350,2864,2254
9351,2891,2202
9352,2921,2159
9353,2950,2128
9354,2981,2186
9355,2986,2111
9356,2983,2021
9357,2975,2054
9358,2953,2128
9359,2914,2067
9360,2877,2133
9361,2879,2149
9362,2886,2129
9363,2911,2140
9364,2923,2166
9365,2928,2160
9366,2891,2128
9367,2846,2139
9368,2758,2199
9369,2761,2138
9370,2773,2253
9371,2815,2196
9372,2841,2231
9373,2847,2182
9374,2850,2181
9375,2838,2122
9376,2809,2106
9377,2738,2021
9378,2531,2059
9379,2128,2045
9380,1607,2119
9381,1227,2064
9382,548,2109
9383,0,2124
9384,0,2161
9385,0,2226
9386,0,2426
9387,0,2421
9388,0,2432
9389,0,2317
9390,0,2192
9391,0,2032
9392,0,1993
9393,0,1901
9394,0,1862
9395,0,1794
9396,0,1794
9397,0,1761
9398,0,1776
9399,0,1755
9400,0,1807
9401,0,1776
9402,0,1808
9403,0,1771
9404,0,1792
9405,0,1783
9406,0,1808
9407,0,1808
9408,0,1840
9409,0,1792
9410,0,1824
9411,0,1790
9412,0,1807
9413,0,1769
9414,0,1831
9415,0,1805
9416,0,1814
9417,0,1789
9418,0,1805
9419,0,1762
9420,0,1809
9421,0,1790
9422,0,1794
9423,0,1777
9424,0,1808
9425,0,1782
9426,0,1824
9427,0,1822
9428,0,1870
9429,0,1833
9430,0,1922
9431,0,1985
9432,0,2112
9433,0,2138
9434,0,2236
9435,0,2244
9436,0,2350
9437,0,2371
9438,120,2406
9439,112,2416
9440,142,2468
9441,124,2493
9442,126,2493
9443,143,2490
9444,144,2500
9445,149,2538
9446,207,2559
9447,285,2541
9448,459,2501
9449,606,2544
9450,643,2544
9451,593,2575
9452,507,2545
9453,429,2551
9454,406,2530
9455,421,2550
9456,351,2521
9457,307,2542
9458,368,2537
9459,451,2539
9460,490,2525
9461,546,2552
9462,557,2543
9463,561,2595
9464,593,2576
9465,560,2606
9466,557,2603
9467,574,2639
9468,369,2602
9469,244,2635
9470,245,2639
9471,175,2652
9472,144,2608
9473,93,2639
9474,143,2583
9475,205,2641
9476,260,2579
9477,390,2620
9478,458,2593
9479,338,2627
9480,288,2590
9481,259,2634
9482,257,2573
9483,256,2627
9484,234,2589
9485,229,2627
9486,214,2581
9487,218,2608
9488,217,2559
9489,353,2609
9490,399,2578
9491,492,2617
9492,560,2578
9493,715,2624
9494,715,2570
9495,720,2640
9496,719,2592
9497,770,2624
9498,771,2581
9499,721,2654
9500,727,2582
9501,822,2629
9502,935,2610
9503,962,2638
9504,1057,2578
9505,1109,2640
9506,1132,2612
9507,1139,2681
9508,1151,2583
9509,1168,2640
9510,1163,2637
9511,1154,2657
9512,1174,2586
9513,1187,2654
9514,1207,2592
9515,1313,2631
9516,1344,2587
9517,1361,2673
9518,1287,2605
9519,1296,2640
9520,1375,2609
9521,1424,2611
9522,1403,2558
9523,1392,2639
9524,1389,2559
9525,1423,2642
9526,1300,2623
9527,1346,2649
9528,1409,2638
9529,1423,2674
9530,1387,2613
9531,1411,2653
9532,1429,2613
9533,1373,2639
9534,1349,2603
9535,1338,2639
9536,1245,2608
9537,1214,2642
9538,1214,2634
9539,1195,2661
9540,1138,2594
9541,1166,2655
9542,1227,2646
9543,1264,2646
9544,1152,2640
9545,1104,2705
9546,1136,2635
9547,1159,2657
9548,1159,2650
9549,1168,2634
9550,1230,2577
9551,1258,2624
9552,1293,2559
9553,1355,2571
9554,1397,2589
9555,1395,2628
9556,1413,2619
9557,1471,2641
9558,1517,2635
9559,1555,2623
9560,1557,2613
9561,1590,2610
9562,1618,2617
9563,1622,2640
9564,1611,2657
9565,1534,2671
9566,1555,2658
9567,1565,2647
9568,1571,2633
9569,1588,2629
9570,1617,2688
9571,1653,2703
9572,1699,2697
9573,1722,2688
9574,1664,2677
9575,1617,2619
9576,1619,2678
9577,1631,2640
9578,1730,2614
9579,1777,2615
9580,1890,2659
9581,1972,2628
9582,2002,2717
9583,2026,2659
9584,2018,2673
9585,2010,2591
9586,2005,2638
9587,2013,2624
9588,2000,2643
9589,2018,2622
9590,1993,2631
9591,2000,2587
9592,2073,2673
9593,2208,2681
9594,2278,2714
9595,2304,2674
9596,2400,2699
9597,2411,2637
9598,2354,2723
9599,2256,2701
9600,2095,2805
9601,1706,2726
9602,922,2787
9603,10,2705
9604,0,2711
9605,0,2595
9606,0,2544
9607,0,2314
9608,0,2210
9609,0,2071
9610,0,2021
9611,0,1957
9612,0,1954
9613,0,1905
9614,0,1891
9615,0,1847
9616,0,1909
9617,0,1878
9618,0,1921
9619,0,1897
9620,0,1923
9621,0,1887
9622,0,1899
9623,0,1872
9624,0,1904
9625,0,1859
9626,0,1894
9627,0,1872
9628,0,1920
9629,0,1883
9630,0,1910
9631,0,1875
9632,0,1907
9633,0,1899
9634,0,1902
9635,0,1871
9636,0,1918
9637,0,1890
9638,0,1929
9639,0,1915
9640,0,1934
9641,0,1911
9642,0,1940
9643,0,1923
9644,0,1991
9645,0,1951
9646,0,1957
9647,0,1938
9648,0,1983
9649,0,1955
9650,0,2019
9651,0,1987
9652,0,2020
9653,0,2003
9654,0,2006
9655,0,1968
9656,0,2000
9657,0,1955
9658,0,1982
9659,0,1927
9660,0,1937
9661,0,1895
9662,0,1916
9663,0,1879
9664,0,1901
9665,0,1915
9666,0,1937
9667,0,1943
9668,0,1995
9669,0,2005
9670,0,2021
9671,0,1991
9672,0,2053
9673,0,2031
9674,0,2019
9675,0,2054
9676,0,2097
9677,0,2064
9678,0,2079
9679,0,2099
9680,0,2083
9681,0,2096
9682,0,2151
9683,0,2128
9684,0,2136
9685,0,2190
9686,0,2198
9687,0,2194
9688,176,2239
9689,387,2325
9690,705,2364
9691,918,2391
9692,1083,2413
9693,1200,2468
9694,1289,2429
9695,1550,2461
9696,1714,2487
9697,1810,2513
9698,1855,2439
9699,1857,2426
9700,1982,2433
9701,2093,2592
9702,2193,2572
9703,2317,2558
9704,2415,2573
9705,2477,2528
9706,2532,2551
9707,2619,2577
9708,2671,2480
9709,2704,2431
9710,2747,2301
9711,2777,2365
9712,2795,2343
9713,2811,2343
9714,2823,2435
9715,2853,2413
9716,2864,2349
9717,2875,2355
9718,2896,2356
9719,2923,2411
9720,2926,2329
9721,2934,2374
9722,2945,2287
9723,2976,2308
9724,2977,2277
9725,2991,2305
9726,2997,2250
9727,2999,2282
9728,3013,2238
9729,3041,2254
9730,3045,2170
9731,3056,2265
9732,3056,2190
9733,3092,2299
9734,3090,2174
9735,3108,2345
9736,3101,2235
9737,3135,2289
9738,3146,2245
9739,3143,2288
9740,3141,2288
9741,3136,2254
9742,3137,2263
9743,3151,2401
9744,3153,2301
9745,3152,2256
9746,3152,2299
9747,3152,2237
9748,3157,2141
9749,3170,2107
9750,3170,2044
9751,3169,2175
9752,3162,2142
9753,3169,2169
9754,3162,2087
9755,3155,2138
9756,3167,2064
9757,3158,2103
9758,3153,2018
9759,3153,2141
9760,3145,2075
9761,3147,2053
9762,3136,2134
9763,3134,2134
9764,3122,2254
9765,3131,2195
9766,3120,2062
9767,3120,2027
9768,3109,1963
9769,3107,2105
9770,3087,2081
9771,3055,2288
9772,2974,2373
9773,2988,2660
9774,2999,2635
9775,3021,2619
9776,3031,2559
9777,3033,2497
9778,3045,2448
9779,3052,2388
9780,3049,2401
9781,3044,2365
9782,3050,2418
9783,3045,2660
9784,3039,2659
9785,3034,2585
9786,3024,2490
9787,3024,2396
9788,3020,2319
9789,2993,2399
9790,2963,2430
9791,2956,2413
9792,2948,2335
9793,2915,2265
9794,2873,2337
9795,2806,2346
9796,2731,2250
9797,2641,2273
9798,2523,2311
9799,2323,2354
9800,2213,2288
9801,2035,2290
9802,1872,2274
9803,1704,2298
9804,1553,2255
9805,1258,2309
9806,944,2275
9807,640,2291
9808,400,2273
9809,336,2258
9810,285,2270
9811,195,2316
9812,0,2277
9813,0,2301
9814,0,2263
9815,0,2244
9816,0,2238
9817,0,2256
9818,0,2265
9819,0,2270
9820,0,2243
9821,0,2256
9822,0,2223
9823,0,2224
9824,0,2224
9825,0,2224
9826,0,2211
9827,0,2208
9828,0,2206
9829,0,2176
9830,0,2187
9831,0,2181
9832,0,2165
9833,0,2171
9834,0,2166
9835,0,2159
9836,0,2179
9837,0,2159
9838,0,2170
9839,0,2164
9840,0,2153
9841,0,2154
9842,0,2169
9843,0,2177
9844,0,2209
9845,0,2229
9846,0,2303
9847,0,2368
9848,38,2384
9849,625,2416
9850,1070,2499
9851,1202,2495
9852,1373,2557
9853,1615,2579
9854,1753,2625
9855,1818,2627
9856,1931,2706
9857,2023,2650
9858,2087,2736
9859,2170,2695
9860,2255,2702
9861,2322,2658
9862,2362,2659
9863,2366,2663
9864,2387,2673
9865,2415,2621
9866,2455,2647
9867,2485,2556
9868,2539,2594
9869,2577,2487
9870,2590,2496
9871,2596,2405
9872,2587,2387
9873,2549,2349
9874,2546,2352
9875,2531,2279
9876,2533,2227
9877,2523,2148
9878,2535,2217
9879,2555,2158
9880,2570,2135
9881,2579,2096
9882,2594,2127
9883,2614,2117
9884,2617,2080
9885,2617,2047
9886,2618,2131
9887,2590,2086
9888,2624,2130
9889,2624,2135
9890,2621,2149
9891,2618,2125
9892,2617,2179
9893,2618,2180
9894,2626,2219
9895,2640,2182
9896,2653,2206
9897,2647,2161
9898,2658,2211
9899,2662,2189
9900,2651,2190
9901,2651,2171
9902,2640,2172
9903,2637,2121
9904,2640,2197
9905,2645,2192
9906,2651,2291
9907,2662,2247
9908,2659,2312
9909,2687,2282
9910,2715,2318
9911,2721,2222
9912,2745,2196
9913,2735,2150
9914,2759,2154
9915,2746,2163
9916,2739,2175
9917,2741,2128
9918,2736,2087
9919,2737,2046
